video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,like_ratio,comment_ratio
Dxg-ELOg-L4,17.15.11,Nayanthara Visits Kasi Theatre For Aramm Promotion,Cineulagam,24,2017-11-11T10:42:05.000Z,"Nayanthara Visits Kasi Theatre For Aramm Promotion|""Nayanthara Visits Kasi Theatre""|""Nayanthara""|""Nayantara""",127421,208,25,24,https://i.ytimg.com/vi/Dxg-ELOg-L4/default.jpg,False,False,False,0.16323839869409282,866.6666666666666
y6Zt8DYocdA,17.15.11,9 PM ETV Telugu News | 13th November 2017,ETV Andhra Pradesh,25,2017-11-13T16:36:33.000Z,"ETV|""ETV Telugu""|""ETV NewsVideo""|""National News Video""|""ETV World""|""ETV Andhravani""|""AndhravaniVideo""|""ETV Talkies""|""Etv2""|""Etv Andhra News""|""Andhravani""|""Etv2 Ghantaravam""|""Etv2 India""|""Telugu News""|""Etv AP""|""AP News""|""AP""|""Etv Telugu""|""Etv News Live Video""|""Etv Sakhi""|""Etv Sukhibhava""|""Health Magazine""|""Health Show""|""Etv Margadarsi""|""ETV Aaha""|""etv2india""|""Latest News Videos""|""Mundhadugu""|""Lakshyam""|""ETV Telangana""|""Telangana News""|""Telangana Latest News""|""Telangana Updates""|""ETV Live""|""Live TV""",91153,384,57,38,https://i.ytimg.com/vi/y6Zt8DYocdA/default.jpg,False,False,False,0.4212697333055413,1010.5263157894736
2Vv-BfVoq4g,17.15.11,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,10,2017-11-09T11:04:14.000Z,"edsheeran|""ed sheeran""|""acoustic""|""live""|""cover""|""official""|""remix""|""official video""|""lyrics""|""session""",39082222,1721384,23137,90352,https://i.ytimg.com/vi/2Vv-BfVoq4g/default.jpg,False,False,False,4.404519272215382,1905.197449973437
fGIBFfRkxyU,17.15.11,TRS Leader Harish Rao Challenge To Revanth Reddy || Kodangal Election || TFC News,TFC News,25,2017-11-13T07:59:53.000Z,"TRS Leader Harish Rao Challenge To Revanth Reddy|""harish reddy challenge to revanth reddy""|""harish rao comments on revanth reddy at kodangal""|""Harish rao shock to revanth reddy at kodangal""|""harish rao respond on kodangal by election""|""kodangal by election""|""harish rao vs revanth reddy""|""revanth reddy at kodangal""|""harsh rao about kodangal by election""|""Revanth Reddy""|""Harish Rao""|""Cm KCR""|""revanth kodangal votes""|""kodangal political""|""kodangal""|""revanth reddy controversy""|""trs vs congress""",46959,111,62,35,https://i.ytimg.com/vi/fGIBFfRkxyU/default.jpg,False,False,False,0.236376413467067,317.1428571428571
SVc0gV3pWC0,17.15.11,Haq Se Qarib Qarib Singlle - featuring Irrfan Khan.,Zakir Khan,22,2017-11-09T10:28:36.000Z,"Trailer|""Funny""|""Interview""|""bollywood""|""sakhtlaunda""|""sakht""|""zakirkhan""|""irfankhan""",1406559,55320,1136,2229,https://i.ytimg.com/vi/SVc0gV3pWC0/default.jpg,False,False,False,3.9330024549272378,2481.830417227456
ZJaR1RPrvkA,17.15.11,खेसारी लाल के जिंदगी की 15 अनसुनी कहानी  || Bhojpuri Hero Khesari Lal Yadav 15 Real Story,Bhojpuri Tube,24,2017-11-11T07:09:11.000Z,"Bhojpuri|""bhojpurinew""|""bhojpuritube""|""tubebhojpuri""|""bhojpurihd""|""bhojpurilive""|""bhojpurilanguage""|""hindibhojpuri""|""bhojpuriworld""|""Bhojpurivideo""|""bhojpurinews""|""bhojpurisinger""|""bhojpuriactor""|""Khesari""|""KhesariLalYadav""|""KhesariLalYadavWiki""|""KhesariLalYadavBiography""|""KhesariLalYadavFamily""|""KhesariLalyadav15Sory""|""KhesariLalFather""|""KhesariLalVideo""|""KhesariLalBhojpuri""|""KhesariBhojpuriTube""|""BhojpuriKhesariLal""|""KhesariLalNews""|""KhesariLetestVideo""|""KhesariLalnewVideo""|""KhesariLalYadavHDVideo""",263610,1539,263,128,https://i.ytimg.com/vi/ZJaR1RPrvkA/default.jpg,False,False,False,0.5838170023898942,1202.34375
PnYrL1rK-z8,17.15.11,"Hardik Patel's video goes viral, Hardik terms it dirty politics- Tv9Gujarati",Tv9 Gujarati,17,2017-11-13T09:21:16.000Z,"Gujarati|""India""|""Gujarat News""|""Gujarati News""|""News in Gujarat""|""News in Gujarati""|""TV9 Gujarat""|""Gujarat""|""Gujarati Leading news channel""|""Tv9 Headlines""|""Tv9 News""|""Tv9 Gujarati News""|""Tv9 Telugu""|""News in brief""|""Gujarat News Online""|""Tv9 Gujarati Live""|""Fatafat News""|""Top News stories""|""Gujarat elections 2017""|""Gujarat Assembly polls 2017""|""Election news""|""Political news""|""Gujarat election news""|""Hardik patel's sex tape""|""Hardik Patel's video""",42816,169,55,85,https://i.ytimg.com/vi/PnYrL1rK-z8/default.jpg,False,False,False,0.3947122571001495,198.8235294117647
tzlF8oZd2BU,17.15.11,"engagement काका कुमाणसी का सगाई में भिजोल ,राजस्थानी हरयाणवी कॉमेडी",Murari Ki Kocktail,1,2017-11-11T11:35:45.000Z,"rajasthani comedy marwari comedy hariyani comedy|""मारवाड़ी कॉमेडी""|""मारवाडी फिल्म""|""मुरारी लाल""|""राजस्थानी कॉमेडी""|""हरियाणी कॉमेडी""|""मुरारीलाल वीडियो""|""rajsthani comedy""|""haryanvi comedy""|""murarilal video""|""murari ki cocktail""|""engagement""|""comedy video""",289853,4088,417,683,https://i.ytimg.com/vi/tzlF8oZd2BU/default.jpg,False,False,False,1.4103700841461015,598.5358711566618
qltp1qcIP1Y,17.15.11,Colgate வெறும் 1 நிமிஷத்துல உங்க கண் கருவளையங்களை(Dark Circles)காணாமலாக்கிடும் | DARK CIRCLES REMOVE,Blooup Tv,26,2017-11-13T19:45:33.000Z,"dark circles under eyes home remedy|""dark circles under eyes home remedy fast""|""dark circles under eyes home remedy for men""|""home remedy for dark circles under eyes""|""home remedy for dark circles in hindi""|""home remedy for dark circles and wrinkles""|""home remedy for dark circles overnight""|""Home Remedies To Remove Dark Circles""|""Colgate""|""DARK CIRCLES REMOVE""|""kangalin karuvalaiyangal neekum seimurai""|""வெறும்1 நிமிஷத்துல உங்க கண் கருவளையங்களை நீக்கிடும்""|""blooup tv""|""beauty tips in tamil""|""black""",200516,2120,194,158,https://i.ytimg.com/vi/qltp1qcIP1Y/default.jpg,False,False,False,1.0572722376269226,1341.7721518987341
ZGgWlec-82s,17.15.11,சத்யராஜ் சொத்து மதிப்பு எவ்வளவு தெரியுமா? | Tamil Cinema News | Kollywood News | Latest Seithigal,TamilCrowd,24,2017-11-13T05:58:25.000Z,"tamil crowd|""tamilcrowd""|""kollywood news""|""tamil cinema""|""latest news""|""cinema seithigal""|""tamil news""|""cinema news""|""tamil""|""actor""|""Sathyaraj""|""assets""|""lifestyle""|""bahubali""|""car""|""home""",76178,327,35,0,https://i.ytimg.com/vi/ZGgWlec-82s/default.jpg,True,False,False,0.4292577909632702,inf
WYV4afdFEvs,17.15.11,సోమవారం ఈ పాటలు వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది || Lord Shiva Telugu Bakthi Songs,Natural HealthCare,26,2017-11-12T23:30:00.000Z,"Natural Health Care|""సోమవారం ఈ పాటలు వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది || Lord Shiva Telugu Bakthi Songs""|""సోమవారం ఈ పాటలు వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది""|""సోమవారం""|""పాటలు""|""కాశీ""|""పుణ్యం""|""Lord Shiva""|""Telugu Bakthi Songs""|""Bakthi Songs""|""Shiva""|""Karthika Masam""|""Lord Siva Devotional Songs""|""Lord Siva Devotional""|""Devotional Songs""|""shiva sambo""|""shivudi patalu""|""god shiva""|""sri sailam shiva""|""kaasi shiva""|""shiva pooja""|""shiva trance""|""siva tunder""|""shiva""",132447,799,116,126,https://i.ytimg.com/vi/WYV4afdFEvs/default.jpg,False,False,False,0.6032601719933256,634.1269841269841
d380meD0W0M,17.15.11,I Dare You: GOING BALD!?,nigahiga,24,2017-11-12T18:01:41.000Z,"ryan|""higa""|""higatv""|""nigahiga""|""i dare you""|""idy""|""rhpc""|""dares""|""no truth""|""comments""|""comedy""|""funny""|""stupid""|""fail""",2509626,144816,2262,18893,https://i.ytimg.com/vi/d380meD0W0M/default.jpg,False,False,False,5.770421568791525,766.5061133753242
Jwa0Qh1muyA,17.15.11,రిసెప్షన్ లో సమంత వేసుకున్న డ్రెస్ ఎన్ని లక్షల్లో తెలిస్తే షాక్ | Samantha Dress Cost,Tollywood Nagar,24,2017-11-13T04:12:58.000Z,"Samantha Dress Cost|""Samantha Dress""|""Chay-Sam Grand Reception""|""Grand Reception for #ChaySam""|""Naga Chaitanya and Samantha Ruth Prabhu wedding""|""samantha naga chaitanya wedding videos""|""ChaiSam Wedding Reception LIVE""|""Naga Chaitanya Samantha marriage video""|""Naga Chaitanya Samantha Wedding pics""|""Samantha and Naga Chaitanya reception full video""|""naga chaitanya""|""chaysam reception""|""Naga Chaitanya - Samantha Akkineni Reception""|""Nagarjuna""|""Naga Chaitanya Samantha""|""Samantha marriage photos""",65863,94,37,0,https://i.ytimg.com/vi/Jwa0Qh1muyA/default.jpg,True,False,False,0.14272049557414632,inf
cGL7UlcbBsI,17.15.11,Did You know about Vani Rani Serial Controversy?| வாணி ராணி ரசிகர்களுக்கு அதிர்ச்சி செய்தி தெரியுமா?,Pakkatv,24,2017-11-14T07:56:01.000Z,"full meals|""fullmeals""|""tamil cinema""|""latest news""|""kollywood news""|""tamil news""|""cinema seithigal""|""cinema news""|""vani rani""|""radhika""|""sun tv""|""tamil serials""|""serial actors""|""serial actress""|""serial artis""|""tamil crowd""|""tamilcrowd""|""tamil""|""actress""|""suntv""|""radaan""|""producer""|""actresses""",13443,51,8,9,https://i.ytimg.com/vi/cGL7UlcbBsI/default.jpg,False,False,False,0.3793796027672395,566.6666666666667
NX23eK3ud10,17.15.11,"ਜਾਣੋ, ਕੌਣ ਸੀ ਹਿੰਦੂ ਆਗੂਆਂ ਦੇ ਕਤਲ ਕਰਨ ਵਾਲਾ ਸ਼ਾਰਪ ਸ਼ੂਟਰ ਸ਼ੇਰਾ|DAILY POST PUNJABI|",Daily Post Punjabi,25,2017-11-12T10:02:22.000Z,"Daily Post Punjabi|""News""|""Punjab News""|""Politics""|""punjab""|""punjab police""",61942,345,43,125,https://i.ytimg.com/vi/NX23eK3ud10/default.jpg,False,False,False,0.5569726518355881,276.0
jvcBAsE72Lc,17.15.11,London Babulu Movie Promotions 01 | Lalitha Jewellery Ad | Swathi || OneVision,OneVision Telugu,24,2017-11-12T18:31:38.000Z,"onevision|""telugu cinema""|""onevision telugu""|""Lalitha Jewellery Ad""|""Swathi Reddy""|""Lalitha Jewellery""",13530,57,3,3,https://i.ytimg.com/vi/jvcBAsE72Lc/default.jpg,False,False,False,0.42128603104212864,1900.0
qTVbE0yAWBo,17.15.11,"America Ammayi - Episode 716  - November 14, 2017 - Preview",zeetvtelugu,24,2017-11-14T01:53:50.000Z,"zee telugu|""America Ammayi""|""full episode""|""telugu""|""show""|""serial""|""daily soap""|""ozee""|""watch online""|""television""",63811,85,16,7,https://i.ytimg.com/vi/qTVbE0yAWBo/default.jpg,False,False,False,0.1332058735954616,1214.2857142857142
xzEbOteUiRY,17.15.11,"ਅੰਮ੍ਰਿਤਸਰ” ਵਿੱਚ ਦੀਵਾਨ ਲਗਾਉਣਾ ਸਾਡਾ ਮਕਸਦ ਨਹੀਂ, ਸਾਡਾ ਮਕਸਦ ਕੁਝ ਹੋਰ ਹੈ | 12.11.2017 | Dhadrianwale",Emm Pee,29,2017-11-12T22:34:25.000Z,"Parmeshar|""Dwar""|""Trust""|""Sikh""|""Channel""|""Khalsa""|""Nirvair""|""Dharmik""|""Bhora""|""Taksal""|""Jarnail""|""Singh""|""Bhindran""|""Gurdas""|""Maan""|""Bhagwant""|""Babbu""|""EmmPee""|""Shabad""|""Gurbani""|""Punjab""|""India""|""Darbar""|""Akal""|""Takhat""|""Bhai""|""Harjinder""|""Punjabi""|""Isher""|""dhadrian wale ranjit sant singh 2015""|""dhadrian wale""|""dhadrian wale exposed""|""sikh voice""|""sikh channel""|""Sant""|""Dhadrian Wale""|""Dhadrianwale""|""Rara Sahib""|""emm pee""|""sant baba ranjit singh ji dhadrian wale""",73442,0,0,0,https://i.ytimg.com/vi/xzEbOteUiRY/default.jpg,True,True,False,0.0,
cOJ7v9jCXxU,17.15.11,"Phulpakhru - फुलपाखरु - Episode 156 - November 12, 2017 - Best Scene",Zee Yuva,24,2017-11-14T01:50:56.000Z,"Zee Yuva|""Phulpakhru""|""full episode""|""Marathi""|""show""|""daily soap""|""serial""|""ozee""|""watch online""|""television""",21771,93,5,5,https://i.ytimg.com/vi/cOJ7v9jCXxU/default.jpg,False,False,False,0.42717376326305634,1860.0000000000002
h6Z9mmSNJcw,17.15.11,মাত্র ১ ফোটা ব্যবহারে লিঙ্গ ২ ঘন্টা দাড়িয়ে থাকবে ষ্টিলের মতো-How To Make Healthy Leech Oil At Home,Health Tips - Hakim Bari,26,2017-11-11T06:50:54.000Z,"Make Healthy Leech Oil|""Healthy Leech Oil""|""healthy oil""|""oil for health""|""health benefits of oil""|""oil benefits""|""How To Make Healthy Leech Oil At Home""|""easy ways to make oil""|""leech oil for men""",416539,1648,525,0,https://i.ytimg.com/vi/h6Z9mmSNJcw/default.jpg,True,False,False,0.395641224471178,inf
xyWpP99H2i4,17.15.11,IELTS LISTENING PRACTICE TEST 2017 WITH ANSWERS | 14.11.2017,The IELTS Listening Test,27,2017-11-14T04:27:45.000Z,"ielts listening test|""ielts""|""ielts listening""|""ielts 2017""|""listening test""|""ielts test""|""ielts real test""|""ielts exam""|""listening 2017""|""ielts listening 2017""|""ielts success""|""listening ielts""|""ielts best test""|""best listening test""|""the ielts listening test""|""listening test 2017""|""ielts new""|""ielts listening test 2017""|""IELTS LISTENING PRACTICE TEST 2017 WITH ANSWERS | 14.11.2017""",16835,234,23,50,https://i.ytimg.com/vi/xyWpP99H2i4/default.jpg,False,False,False,1.3899613899613898,468.0
fQmPqaNYHls,17.15.11,Samantha and Naga Chaitanya Reception | FULL VIDEO | Chay Sam Wedding Reception | Indian Cinema,Indian Cinema,22,2017-11-14T06:01:52.000Z,"Samantha and Naga Chaitanya|""Naga Chaitanya and Samantha Reception""|""FULL VIDEO""|""Chay Sam Wedding Reception""|""Indian Cinema""|""Nagarjuna Akkineni""|""Amala Akkineni""|""akhil akkineni""|""rana daggubati""|""Venkatesh""|""Naga Chaitanya""|""Samantha""|""Tollywood""|""Chay sam""|""Telugu movie news""|""Tollywood updates""|""wedding reception""",25309,88,11,3,https://i.ytimg.com/vi/fQmPqaNYHls/default.jpg,False,False,False,0.34770239835631594,2933.333333333333
-90fWzjVM7w,17.15.11,"Lakshmi - Short Film Review | Sarjun KM | Sundaramurthy KS | Lakshmi Priyaa Chandramouli, Nandan",Trending Tamilnadu,28,2017-11-11T15:08:30.000Z,"Ondraga Entertainment|""Lakshmi Tamil Short Film""|""Lakshmi Short Film""|""Lakshmi Tamil Short""|""Sarjun KM""|""Sundaramurthy KS""|""Lakshmi Priyaa Chandramouli""|""Nandan""|""Leo Sivadass""|""Lakshmi Priyaa""|""Tamil Short Films""|""Lakshmi Award Winning Tamil Short Film""|""Bharathi""|""Divo""|""Short Films""|""Kallappadam""|""Kalam""|""Salt Mango Tree""|""salt mango tree full movie""|""salt mango tree comedy""|""Kalam Tamil movie""|""lakshmi short film heroine""|""lakshmi kathir""|""lakshmi sekar""|""Award Winning Tamil Short Films""",123931,778,101,201,https://i.ytimg.com/vi/-90fWzjVM7w/default.jpg,False,False,False,0.6277686777319638,387.0646766169154
qEf_2YN1XaA,17.15.11,Shehar Ke Bachche (Children's Day Special) - Sundeep Sharma | UnErase Poetry,UnErase Poetry,24,2017-11-13T05:30:00.000Z,"unerase poetry|""shehar ke bachche""|""childrens day poetry""|""childrens day poem""|""childrens day poems""|""stand up slam poetry""|""hindi poems""|""best slam poetry""|""spoken word poetry""|""indian slam poetry""|""unerase poetry videos""|""slam poetry 2017""|""slam poetry""|""performance poetry""|""bal diwas kavita""|""children's day poem""|""childrens day""|""childrens day hindi kavita""|""hindi poem on children's day""|""short poem on childrens day""|""childrens day special""|""sundeep sharma""|""sundeep sharma poems""",42124,2094,25,80,https://i.ytimg.com/vi/qEf_2YN1XaA/default.jpg,False,False,False,4.971037888139778,2617.5
sOwXjFMy17Y,17.15.11,నవంబర్ 13   (చివరి కార్తిక సోమవారం) ఇది ఒక్కటి తింటే  దీపం దానం చేసినంత పుణ్యం మరియు అదృష్టం,local telugu,22,2017-11-13T03:59:37.000Z,[none],64012,244,46,5,https://i.ytimg.com/vi/sOwXjFMy17Y/default.jpg,False,False,False,0.3811785290258077,4880.0
LWkkT7y0sa4,17.16.11,"WWE RAW 13th November 2017 , braun strowman vs Kane",Akashi Tv,24,2017-11-14T04:25:30.000Z,[none],1566731,7626,1544,830,https://i.ytimg.com/vi/LWkkT7y0sa4/default.jpg,False,False,False,0.4867459697931553,918.7951807228915
aumXGJnd_hU,17.16.11,AIB : Lightning Fast Movies,All India Bakchod,23,2017-11-14T05:00:52.000Z,"All India Bakchod|""AIB""|""AllIndiaBakchod""|""Tanmay Bhat""|""Gursimran Khamba""|""Rohan Joshi""|""Ashish Shakya""|""AIB latest video""|""AIB new video""|""Comedy""|""Sketch Comedy""|""Sketch""|""Funny""|""Indian comedy""|""Funny Video""|""Bollywood""|""dil wale dulhaniya le jayenge""|""Dangal""|""Dil Chahta Hai""|""Rock On""|""Zindagi Na Milegi Dobara""|""Kabhi Khushi Kabhi Gham""|""Race""|""Dhoom""|""Dhoom 2""|""Dhoom 3""|""Hum Saath Saath Hai""",822351,52410,5406,3615,https://i.ytimg.com/vi/aumXGJnd_hU/default.jpg,False,False,False,6.373191009678349,1449.792531120332
Y83L3JOlWHo,17.16.11,THINGS SIBLINGS DO TO ANNOY EACH OTHER Ft. Nitibha Kaul | Hasley India,Hasley India,23,2017-11-15T14:16:09.000Z,"hasley india|""harsh beniwal""|""rishhsome""|""rishabh rana""|""delhi""|""india""|""comedy""|""funny""|""laugh""|""sketch""|""mall""|""hasley india videos""|""hasley india vines""|""hasley india desi videos""|""desi""|""desi videos""|""indian videos""|""indian comedy videos""|""indian funny videos""|""funny videos""|""top funny videos""|""laughter""|""friends""|""siblings""|""brother""|""sister""|""fights""|""fight""|""brother sister relationship""|""brothers""|""sisters""",309721,20246,792,865,https://i.ytimg.com/vi/Y83L3JOlWHo/default.jpg,False,False,False,6.536850907752462,2340.5780346820807
kzwfHumJyYc,17.16.11,Sharry Mann: Cute Munda ( Song Teaser) | Parmish Verma | Releasing on 17 November,Lokdhun Punjabi,1,2017-11-12T12:20:39.000Z,"sharry mann|""sharry mann new song""|""sharry mann cute munda""|""sharry mann latest song""|""sharry mann punjabi song 2017""|""parmish verma""|""parmish verma new song""|""parmish verma sharry mann""|""parmish verma sharry mann new song""|""parmish verma cute munda""|""new punjabi song 2017""|""punjabi song 2017""|""parmish verma new song 2017""|""parmish verma latest song 2017""|""punjabi songs 2017""",2035734,46159,1807,2224,https://i.ytimg.com/vi/kzwfHumJyYc/default.jpg,False,False,False,2.2674376907788543,2075.494604316547
zUZ1z7FwLc8,17.16.11,"पीरियड्स के समय, पेट पर पति करता ऐसा, देखकर दंग रह जायेंगे",HJ NEWS,25,2017-11-13T05:43:56.000Z,"पीरियड्स के समय|""पेट पर पति करता ऐसा""|""देखकर दंग रह जायेंगे""|""latest news""|""today news""|""news""|""breaking news""|""current news""|""world news""|""hj news updates""|""bollywood updates""|""news channel in hindi""|""entertainment news""|""merrage""|""love""|""break up""|""perideus time""|""pragenent girl""|""baby born""",2180397,1986,5356,0,https://i.ytimg.com/vi/zUZ1z7FwLc8/default.jpg,True,False,False,0.0910843300554899,inf
JSqL2yaWSKE,17.16.11,వేణు మాధవ్ ని లాగేసిన చంద్రబాబు సెక్యూరిటీ ...Chandrababu Security Over Action On Venu Madhav,Around Telugu,24,2017-11-15T07:38:05.000Z,"Venu Madhav|""Venu Madhav tdp""|""Venu Madhav comedy""|""comedy""|""Venu Madhav speech""|""Venu Madhav jagan""|""Venu Madhav comments""|""comments""|""tdp""|""telugu desam party""|""ysr congress party""|""politics""|""telugu""|""telugu movies""|""telugu cinema""|""telangana""|""tdp meeting""|""ttdp""|""ttdp meeting""|""revanth reddy""|""nannuri narsi reddy""|""babu""|""cbn""|""chandrababu""|""chandrababu naidu""|""ap cm""|""l ramana""|""video""|""tollywood""|""assembly live""|""assembly""|""ap assembly""|""praja sankalpa yatra""|""padayatra""|""jagan padayatra""|""ys jagan""",237916,686,329,154,https://i.ytimg.com/vi/JSqL2yaWSKE/default.jpg,False,False,False,0.28833706013887256,445.45454545454544
8_Wt0G4b7i4,17.16.11,Keerthy Suresh Movie in Hindi Dubbed 2017 | Hindi Dubbed Movies 2017 Full Movie,Blockbuster Movies,24,2017-11-15T09:00:00.000Z,[none],1045075,2903,486,194,https://i.ytimg.com/vi/8_Wt0G4b7i4/default.jpg,False,False,False,0.27777910676267253,1496.3917525773195
rdnSMooiSfY,17.16.11,రెండో పెళ్లి గురించి నా కొడుకు ఏమన్నాడంటే | Renu About Akira Nandan reaction | Open Heart With RK,ABN Telugu,25,2017-11-14T12:02:16.000Z,"abn telugu news|""abn andhrajyothy""|""abn andhrajyothy news""|""telugu news channels""|""live news channels""|""abn live news""|""abn news online""|""Telugu News""|""telugu news online""|""live tv channels""|""telugu news live""|""telangana""",419775,1692,292,0,https://i.ytimg.com/vi/rdnSMooiSfY/default.jpg,True,False,False,0.403073074861533,inf
j5Wc2tk1E_c,17.16.11,"Konchem Touch Lo Unte Chepta Season 3 - Karthi, Rakul Preeth Singh Promo - Pradeep Machiraju",Pradeep Machiraju,22,2017-11-14T15:45:19.000Z,"Pradeep Machiraju|""Anchor Pradeep""|""pradeep machiraju""|""konchem touch lo unte chepta""|""konchem touch lo unta season 3""|""konchem touch lo unte cheputha latest episode""|""KTUC 3""|""KTUC Season 3""|""Konchem Touch Lo Unte Chepta Season 3 - Akkineni Nagarjuna""|""Karthi Promo""|""Khakee movie""|""Khakee movie trailer""|""Khakee movie songs""|""KTUC Karthi Promo""|""KTUC Karthi Rakul preeth singh promo""|""konchem touch lo unte cheputha karthi""",563865,4920,112,326,https://i.ytimg.com/vi/j5Wc2tk1E_c/default.jpg,False,False,False,0.8725492804128647,1509.20245398773
7xQ6WkiNCvk,17.16.11,"Deivamagal Episode 1389, 15/11/17",VikatanTV,24,2017-11-15T15:00:01.000Z,"deivamagal|""deiva magal""|""deiva magal serial""|""VikatanTV""|""deivamagal episode today""|""deivamagal today""|""deivamagal today episode""|""deivamagal episode 1389""|""deivamagal 15 November 2017""|""deiva magal serial 15.11.17""|""deiva magal episode 1389""|""தெய்வமகள்""|""devamagal""|""deivamagal episode""|""deviamagal""|""deivamahal""|""devaimagal""|""divamagal""",564551,3241,1123,845,https://i.ytimg.com/vi/7xQ6WkiNCvk/default.jpg,False,False,False,0.5740845379779683,383.55029585798815
xHu2OBXVOY8,17.16.11,When A Couple Buys A Car | The Timeliners,The Timeliners,24,2017-11-14T08:34:44.000Z,"Car|""Couple""|""Couple Goals""|""Planing to buy a new car""|""Zoom Car""|""New Cars""|""Inmates""|""Couple fights""|""Wedding""|""Wedding Planing""|""Mehendi Design""|""Wedding Shopping""|""Shaadi""|""Marriage""|""Best Friend""|""Roomates""|""Girlfriend""|""Boyfriend""|""Fiance""|""Sangeet""|""Future Planning""|""EMI""|""Car EMI""|""Buying Car Tips""|""Humour""|""Funny Video""|""LOL""|""Comedy""|""Sketch""|""Listicle""",702115,23548,1050,1323,https://i.ytimg.com/vi/xHu2OBXVOY8/default.jpg,False,False,False,3.353866531835953,1779.8941798941796
NXcGCGGtJI0,17.16.11,P.A.Gals E02 | Fridge Ka Batwara || Girliyapa Originals,Girliyapa,22,2017-11-14T14:47:04.000Z,"flat|""girls""|""women""|""flatmates""|""fight""|""love""|""hate""|""group""|""mostlysane""|""nidhi bisht""|""food""|""foodporn""|""money""|""srishti""",573564,20293,908,1052,https://i.ytimg.com/vi/NXcGCGGtJI0/default.jpg,False,False,False,3.5380532948371934,1928.9923954372625
Ybk37X2YJxo,17.16.11,GO-SU Goin' Live | Half Boil - Tamil Web Series | Madras Central | Exclusively On YUV App,Madras Central,24,2017-11-15T09:00:43.000Z,"half boil|""madras central""|""live show""|""yuv app""|""tamil web series""|""gopi""|""sudhakar""",220406,11716,163,1069,https://i.ytimg.com/vi/Ybk37X2YJxo/default.jpg,False,False,False,5.315644764661579,1095.977549111319
SrmBuGll6No,17.16.11,కెమెరాలో రికార్డ్ అవ్వకపోయి ఉంటే ఇలా జరిగిందని చెప్పిన నమ్మలేరు..HOTNEWS TELUGU,HOTNEWS TELUGU,27,2017-11-14T15:08:59.000Z,"Santa Claus (Film Character)|""caught""|""flying""|""viral""|""video""|""New""|""City""|""Nyc""|""Check""|""sighted""|""Hidden""|""Cam""|""Christmas (Holiday)""|""spirit""|""Christmas Music""|""Santa Claus Coming to town""|""Santa Claus Caught on tape""|""Santa Claus real or fake""|""real or fake""|""billschannel""",544075,1488,789,0,https://i.ytimg.com/vi/SrmBuGll6No/default.jpg,True,False,False,0.2734917061066948,inf
pGBRAKrYwEw,17.16.11,సమంత ఆ డ్రస్ తో తన పరువు ఎలా తీసుకుందో చూడండి|Samantha Naga Chaithanya Wedding Reception|Gossip Adda,Gossip Adda,24,2017-11-14T12:11:14.000Z,"gossips|""gossip adda""|""tollywood""|""tollywood news""|""tollywood updates""|""సమంత ఆ డ్రస్ తో తన పరువు ఎలా తీసుకుందో చూడండి""|""సమంత""|""ఆ డ్రస్ తో""|""తన పరువు""|""ఎలా""|""తీసుకుందో""|""చూడండి""|""Samantha Naga Chaithanya Wedding Reception""|""Samantha Naga Chaithanya Wedding""|""Chaitanya""|""Samantha Akkineni""|""Naga Chaitanya - Samantha Akkineni Reception LIVE""|""Naga Chaitanya""|""Samantha""|""Naga Chaitanya Samantha""|""Nagarjuna""|""Akkineni Reception""|""chiranjeevi rama charan""|""Akkineni family""|""Daggubati family""",186441,258,350,29,https://i.ytimg.com/vi/pGBRAKrYwEw/default.jpg,False,False,False,0.13838157915909055,889.655172413793
1IivsJpJkoo,17.16.11,TVF Chai Sutta Chronicles | Season 2 | Episode 2 - That Airhostess,TheViralFeverVideos,24,2017-11-15T04:00:01.000Z,"the viral fever|""tvf""|""humour""|""qtiyapa""|""permanent""|""roommates""|""barely""|""speaking""|""drama""|""originals""|""comedy""|""sketch""",550518,17122,1429,1044,https://i.ytimg.com/vi/1IivsJpJkoo/default.jpg,False,False,False,3.110161702251334,1640.038314176245
zFrllD9D9HM,17.16.11,Mahesh Kathi Vs Hyper Adhi ||I am against body shaming || TV9 Today,TV9 Today,24,2017-11-14T08:06:12.000Z,"tv9|""HD TV9""|""tv9 live""|""TV9 Telugu HD""|""TV9 News HD""|""HD Breaking News""|""Live TV9 HD""|""tv9 news""|""tv9 telugu""|""tv9 ap""|""tv9 breaking news""|""tv9 youtube""|""tv9 online""|""Tv9 HD""|""https://youtu.be/zFrllD9D9HM""|""mahesh kathi""|""pawan kalyan""|""hyper adhi""|""hyper adhi punches""",140176,374,754,380,https://i.ytimg.com/vi/zFrllD9D9HM/default.jpg,False,False,False,0.26680744207282275,98.42105263157895
